                      sym.SetChecksumUpdatesDefault       4 0x43b3d0 |   MATCH  (1.000000) | 0x43b3d0        4 sym.SetChecksumUpdatesDefault
                      sym.GetChecksumUpdatesDefault       5 0x43b3e0 |   MATCH  (1.000000) | 0x43b3e0        5 sym.GetChecksumUpdatesDefault
                        sym.EvalContextAddIpAddress      23 0x43b3f0 |   MATCH  (1.000000) | 0x43b3f0       23 sym.EvalContextAddIpAddress
                   sym.EvalContextDeleteIpAddresses      31 0x43b410 |   MATCH  (1.000000) | 0x43b410       31 sym.EvalContextDeleteIpAddresses
                      sym.EvalContextGetIpAddresses       5 0x43b430 |   MATCH  (1.000000) | 0x43b430        5 sym.EvalContextGetIpAddresses
                       sym.EvalContextSetEvalOption      20 0x43b440 |   MATCH  (1.000000) | 0x43b440       20 sym.EvalContextSetEvalOption
                       sym.EvalContextGetEvalOption       7 0x43b460 |   MATCH  (1.000000) | 0x43b460        7 sym.EvalContextGetEvalOption
                  sym.EvalContextSetLaunchDirectory      46 0x43b470 |   MATCH  (0.956522) | 0x43b470       46 sym.EvalContextSetLaunchDirectory
                       sym.EvalContextSetEntryPoint      46 0x43b4a0 |   MATCH  (0.956522) | 0x43b4a0       46 sym.EvalContextSetEntryPoint
                       sym.EvalContextGetEntryPoint       8 0x43b4d0 |   MATCH  (1.000000) | 0x43b4d0        8 sym.EvalContextGetEntryPoint
                      sym.EvalContextSetIgnoreLocks       4 0x43b4e0 |   MATCH  (1.000000) | 0x43b4e0        4 sym.EvalContextSetIgnoreLocks
                     sym.EvalContextIsIgnoringLocks       5 0x43b4f0 |   MATCH  (1.000000) | 0x43b4f0        5 sym.EvalContextIsIgnoringLocks
                                sym.ClassesMatching     449 0x43b500 | UNMATCH  (0.986395) | 0x43b500      449 sym.ClassesMatching
                  sym.ClassesMatchingLocalRecursive     218 0x43b6d0 |   MATCH  (1.000000) | 0x43b6d0      218 sym.ClassesMatchingLocalRecursive
                           sym.ClassesMatchingLocal      67 0x43b7b0 |   MATCH  (1.000000) | 0x43b7b0       67 sym.ClassesMatchingLocal
                          sym.ClassesMatchingGlobal      97 0x43b800 |   MATCH  (1.000000) | 0x43b800       97 sym.ClassesMatchingGlobal
                              sym.JsonExpandElement     464 0x43b870 |   MATCH  (1.000000) | 0x43b870      464 sym.JsonExpandElement
                       sym.EvalContextAllClassesGet       8 0x43ba40 |   MATCH  (1.000000) | 0x43ba40        8 sym.EvalContextAllClassesGet
             sym.EvalContextAllClassesLoggingEnable      15 0x43ba50 |   MATCH  (0.866667) | 0x43ba50       15 sym.EvalContextAllClassesLoggingEnable
                      sym.EvalContextPushBundleName      36 0x43ba60 |   MATCH  (1.000000) | 0x43ba60       36 sym.EvalContextPushBundleName
                      sym.EvalContextGetBundleNames       8 0x43ba90 |   MATCH  (1.000000) | 0x43ba90        8 sym.EvalContextGetBundleNames
                sym.EvalContextPushRemoteVarPromise     127 0x43baa0 |   MATCH  (1.000000) | 0x43baa0      127 sym.EvalContextPushRemoteVarPromise
                sym.EvalContextGetRemoteVarPromises      23 0x43bb20 |   MATCH  (1.000000) | 0x43bb20       23 sym.EvalContextGetRemoteVarPromises
                      sym.EvalContextSetDumpReports      33 0x43bb40 |   MATCH  (1.000000) | 0x43bb40       33 sym.EvalContextSetDumpReports
                      sym.EvalContextGetDumpReports       8 0x43bb70 |   MATCH  (1.000000) | 0x43bb70        8 sym.EvalContextGetDumpReports
                   sym.EvalContextUpdateDumpReports     102 0x43bb80 | UNMATCH  (0.980392) | 0x43bb80      102 sym.EvalContextUpdateDumpReports
                               sym.SetChangesChroot      84 0x43bbf0 | UNMATCH  (0.976190) | 0x43bbf0       84 sym.SetChangesChroot
                                sym.ToChangesChroot     146 0x43bc50 | UNMATCH  (0.985915) | 0x43bc50      146 sym.ToChangesChroot
                                   sym.ToNormalRoot      13 0x43bcf0 |   MATCH  (1.000000) | 0x43bcf0       13 sym.ToNormalRoot
                sym.EvalContextOverrideImmutableSet      27 0x43bd00 |   MATCH  (1.000000) | 0x43bd00       27 sym.EvalContextOverrideImmutableSet
                sym.EvalContextOverrideImmutableGet      24 0x43bd20 |   MATCH  (1.000000) | 0x43bd20       24 sym.EvalContextOverrideImmutableGet
                             sym.BundleToEventFrame     185 0x43bd40 |   MATCH  (1.000000) | 0x43bd40      185 sym.BundleToEventFrame
                sym.EvalContextStackPushBundleFrame     409 0x43be00 |   MATCH  (1.000000) | 0x43be00      409 sym.EvalContextStackPushBundleFrame
                            sym.PromiseToEventFrame     175 0x43bfa0 |   MATCH  (1.000000) | 0x43bfa0      175 sym.PromiseToEventFrame
               sym.EvalContextStackPushPromiseFrame    1308 0x43c050 | UNMATCH  (0.996875) | 0x43c050     1308 sym.EvalContextStackPushPromiseFrame
                           sym.FunctionToEventFrame     175 0x43c570 |   MATCH  (1.000000) | 0x43c570      175 sym.FunctionToEventFrame
                        sym.EvalContextSetProfiling       7 0x43c620 |   MATCH  (1.000000) | 0x43c620        7 sym.EvalContextSetProfiling
                        sym.EvalContextGetProfiling       8 0x43c630 |   MATCH  (1.000000) | 0x43c630        8 sym.EvalContextGetProfiling
                      sym.EvalContextProfilingStart      53 0x43c640 |   MATCH  (0.962264) | 0x43c640       53 sym.EvalContextProfilingStart
                        sym.EvalContextProfilingEnd     500 0x43c680 | UNMATCH  (0.995943) | 0x43c680      500 sym.EvalContextProfilingEnd
                   sym.EvalContextGetLastEventFrame      36 0x43c880 |   MATCH  (1.000000) | 0x43c880       36 sym.EvalContextGetLastEventFrame
                    sym.EvalContextAppendEventFrame      80 0x43c8b0 |   MATCH  (0.975000) | 0x43c8b0       80 sym.EvalContextAppendEventFrame
                       sym.EvalContextStackPopFrame     324 0x43c900 |   MATCH  (1.000000) | 0x43c900      324 sym.EvalContextStackPopFrame
                  sym.EvalContextSetCommonEvalOrder       7 0x43ca50 |   MATCH  (1.000000) | 0x43ca50        7 sym.EvalContextSetCommonEvalOrder
                   sym.EvalContextSetAgentEvalOrder       7 0x43ca60 |   MATCH  (1.000000) | 0x43ca60        7 sym.EvalContextSetAgentEvalOrder
             sym.EvalContextEvaluationOrderToString      35 0x43ca70 |   MATCH  (1.000000) | 0x43ca70       35 sym.EvalContextEvaluationOrderToString
           sym.EvalContextEvaluationOrderFromString      61 0x43caa0 |   MATCH  (1.000000) | 0x43caa0       61 sym.EvalContextEvaluationOrderFromString
                      sym.EvalContextIsClassicOrder      49 0x43cae0 |   MATCH  (1.000000) | 0x43cae0       49 sym.EvalContextIsClassicOrder
                                   sym.FnCallGetGid      33 0x43cb20 |   MATCH  (1.000000) | 0x43cb20       33 sym.FnCallGetGid
                                   sym.HostDataFree      54 0x43cb50 | UNMATCH  (0.877551) | 0x43cb50       54 sym.HostDataFree
                          sym.FnCallFindLocalGroups      63 0x43cb90 |   MATCH  (1.000000) | 0x43cb90       63 sym.FnCallFindLocalGroups
                           sym.FnCallFindLocalUsers      63 0x43cbd0 |   MATCH  (1.000000) | 0x43cbd0       63 sym.FnCallFindLocalUsers
                              sym.FnCallUserInGroup      66 0x43cc10 |   MATCH  (1.000000) | 0x43cc10       66 sym.FnCallUserInGroup
                                sym.FnCallGetGroups      63 0x43cc60 |   MATCH  (1.000000) | 0x43cc60       63 sym.FnCallGetGroups
                                 sym.FnCallGetUsers      63 0x43cca0 |   MATCH  (1.000000) | 0x43cca0       63 sym.FnCallGetUsers
                                  sym.FnCallGetACLs      87 0x43cce0 |   MATCH  (1.000000) | 0x43cce0       87 sym.FnCallGetACLs
                           sym.FnCallHostInNetgroup     293 0x43cd40 | UNMATCH  (0.985507) | 0x43cd40      293 sym.FnCallHostInNetgroup
                                   sym.FnCallStrCmp      99 0x43ce70 |   MATCH  (0.979798) | 0x43ce70       99 sym.FnCallStrCmp
                            sym.FnCallStringReplace     261 0x43cee0 |   MATCH  (1.000000) | 0x43cee0      261 sym.FnCallStringReplace
                                     sym.FnArgsToTm     214 0x43cff0 |   MATCH  (1.000000) | 0x43cff0      214 sym.FnArgsToTm
                                      sym.FnReturnF      69 0x43d0d0 |   MATCH  (1.000000) | 0x43d0d0       69 sym.FnReturnF
                                      sym.FnCallNow      39 0x43d120 |   MATCH  (1.000000) | 0x43d120       39 sym.FnCallNow
                          sym.FnCallAccumulatedDate     154 0x43d150 |   MATCH  (1.000000) | 0x43d150      154 sym.FnCallAccumulatedDate
                                        sym.CheckID     136 0x43d1f0 |   MATCH  (1.000000) | 0x43d1f0      136 sym.CheckID
                               sym.FnCallIsVariable     121 0x43d280 |   MATCH  (1.000000) | 0x43d280      121 sym.FnCallIsVariable
                      sym.DataTypeStringFromVarName     304 0x43d300 |   MATCH  (1.000000) | 0x43d300      304 sym.DataTypeStringFromVarName
                               sym.FnCallIsDatatype     332 0x43d430 | UNMATCH  (0.987915) | 0x43d430      332 sym.FnCallIsDatatype
                               sym.FnCallIsReadable     988 0x43d580 | UNMATCH  (0.991641) | 0x43d580      988 sym.FnCallIsReadable
                        sym.IsReadableThreadRoutine     352 0x43d960 | UNMATCH  (0.976879) | 0x43d960      352 sym.IsReadableThreadRoutine
                            sym.FnCallTranslatePath      93 0x43dac0 |   MATCH  (1.000000) | 0x43dac0       93 sym.FnCallTranslatePath
                              sym.FnCallFindfilesUp     834 0x43db20 | UNMATCH  (0.997543) | 0x43db20      834 sym.FnCallFindfilesUp
                                     sym.CfReadFile     491 0x43de70 | UNMATCH  (0.986486) | 0x43de70      491 sym.CfReadFile
                                 sym.FnCallReadFile     346 0x43e060 |   MATCH  (1.000000) | 0x43e060      346 sym.FnCallReadFile
                              sym.FnCallSplitString     109 0x43e1c0 |   MATCH  (1.000000) | 0x43e1c0      109 sym.FnCallSplitString
                                sym.FnCallTextXform     652 0x43e230 | UNMATCH  (0.984375) | 0x43e230      652 sym.FnCallTextXform
                               sym.FnCallRegReplace     251 0x43e4c0 | UNMATCH  (0.992032) | 0x43e4c0      251 sym.FnCallRegReplace
                               sym.FnCallStringTrim      60 0x43e5c0 |   MATCH  (1.000000) | 0x43e5c0       60 sym.FnCallStringTrim
                              sym.FnCallStringSplit     226 0x43e600 |   MATCH  (1.000000) | 0x43e600      226 sym.FnCallStringSplit
                                   sym.FnCallRegCmp      99 0x43e6f0 |   MATCH  (1.000000) | 0x43e6f0       99 sym.FnCallRegCmp
                            sym.ValidateDataGeneric     275 0x43e760 |   MATCH  (1.000000) | 0x43e760      275 sym.ValidateDataGeneric
                               sym.FnCallSplayClass     384 0x43e880 |   MATCH  (1.000000) | 0x43e880      384 sym.FnCallSplayClass
                                       sym.FnCallOr     304 0x43ea00 | UNMATCH  (0.993421) | 0x43ea00      304 sym.FnCallOr
                                      sym.FnCallNot      86 0x43eb30 |   MATCH  (1.000000) | 0x43eb30       86 sym.FnCallNot
                                   sym.FnCallIfElse     320 0x43eb90 | UNMATCH  (0.993651) | 0x43eb90      320 sym.FnCallIfElse
                                      sym.FnCallAnd     272 0x43ecd0 |   MATCH  (1.000000) | 0x43ecd0      272 sym.FnCallAnd
                          sym.CallHostsSeenCallback      85 0x43ede0 |   MATCH  (1.000000) | 0x43ede0       85 sym.CallHostsSeenCallback
                               sym.FnCallRegExtract     920 0x43ee40 | UNMATCH  (0.988938) | 0x43ee40      920 sym.FnCallRegExtract
                            sym.FnCallIsConnectable     316 0x43f1e0 |   MATCH  (1.000000) | 0x43f1e0      316 sym.FnCallIsConnectable
                            sym.FnCallSelectServers    1565 0x43f320 | UNMATCH  (0.990879) | 0x43f320     1565 sym.FnCallSelectServers
                                   sym.FnCallRRange     260 0x43f940 |   MATCH  (1.000000) | 0x43f940      260 sym.FnCallRRange
                              sym.FnCallReturnsZero     449 0x43fa50 | UNMATCH  (0.986395) | 0x43fa50      449 sym.FnCallReturnsZero
                    sym.FnCallRemoteClassesMatching     463 0x43fc20 | UNMATCH  (0.991285) | 0x43fc20      463 sym.FnCallRemoteClassesMatching
                             sym.FnCallRemoteScalar     351 0x43fdf0 | UNMATCH  (0.976945) | 0x43fdf0      351 sym.FnCallRemoteScalar
                                  sym.FnCallRegLDAP     290 0x43ff50 | UNMATCH  (0.993103) | 0x43ff50      290 sym.FnCallRegLDAP
                                  sym.FnCallRegLine     433 0x440080 | UNMATCH  (0.976636) | 0x440080      433 sym.FnCallRegLine
                                sym.FnCallGetFields     851 0x440240 | UNMATCH  (0.988194) | 0x440240      851 sym.FnCallGetFields
                       sym.FnCallCountLinesMatching     415 0x4405a0 | UNMATCH  (0.980535) | 0x4405a0      415 sym.FnCallCountLinesMatching
                            sym.FnCallRegistryValue     216 0x440740 | UNMATCH  (0.981043) | 0x440740      216 sym.FnCallRegistryValue
                                  sym.FnCallReadTcp     561 0x440820 | UNMATCH  (0.992740) | 0x440820      561 sym.FnCallReadTcp
                                 sym.BuildLineArray     768 0x440a60 | UNMATCH  (0.989488) | 0x440a60      768 sym.BuildLineArray
                                sym.FnCallHashToInt     381 0x440d60 | UNMATCH  (0.994695) | 0x440d60      381 sym.FnCallHashToInt
                                sym.FnCallRandomInt     235 0x440ee0 | UNMATCH  (0.991150) | 0x440ee0      235 sym.FnCallRandomInt
                                sym.FnCallParseJson     301 0x440fd0 |   MATCH  (1.000000) | 0x440fd0      301 sym.FnCallParseJson
                                       sym.FnCallOn     109 0x441100 |   MATCH  (1.000000) | 0x441100      109 sym.FnCallOn
                                sym.FnCallFindfiles     432 0x441170 | UNMATCH  (0.995370) | 0x441170      432 sym.FnCallFindfiles
                                 sym.FnCallFileStat     592 0x441320 | UNMATCH  (0.989362) | 0x441320      592 sym.FnCallFileStat
                                    sym.FnCallLsDir     390 0x441570 | UNMATCH  (0.968085) | 0x441570      390 sym.FnCallLsDir
                                sym.FnCallLDAPValue     362 0x441700 | UNMATCH  (0.977778) | 0x441700      362 sym.FnCallLDAPValue
                                 sym.FnCallLDAPList     239 0x441870 | UNMATCH  (0.991342) | 0x441870      239 sym.FnCallLDAPList
                                sym.FnCallLDAPArray     339 0x441960 | UNMATCH  (0.993921) | 0x441960      339 sym.FnCallLDAPArray
                                sym.FnCallLaterThan     157 0x441ac0 |   MATCH  (1.000000) | 0x441ac0      157 sym.FnCallLaterThan
                                  sym.FnCallAgoDate     204 0x441b60 |   MATCH  (1.000000) | 0x441b60      204 sym.FnCallAgoDate
                        sym.FnCallIsLessGreaterThan     429 0x441c30 | UNMATCH  (0.990268) | 0x441c30      429 sym.FnCallIsLessGreaterThan
